date_key,line_key,city_key,ridership,day_type,target_ridership
20230402,1,1,11034,Weekend,11315
20230402,2,1,12659,Weekend,13092
20230403,7,2,11569,Weekday,11139
20230403,6,2,7066,Weekday,6854
20230403,5,2,8825,Weekday,8809
20230403,1,1,19868,Weekday,20019
20230403,8,2,8839,Weekday,8796
20230403,3,1,8794,Weekday,8942
20230403,4,1,9502,Weekday,9106
20230403,2,1,18596,Weekday,18847
20230404,7,2,14909,Weekday,14226
20230404,6,2,7194,Weekday,6844
20230404,5,2,9782,Weekday,9362
20230404,1,1,18167,Weekday,17273
20230404,2,1,18751,Weekday,19181
20230404,3,1,10125,Weekday,10330
20230404,8,2,8650,Weekday,8953
20230404,4,1,11572,Weekday,12131
20230405,2,1,16095,Weekday,16426
20230405,5,2,6337,Weekday,6218
20230405,8,2,7123,Weekday,7124
20230405,3,1,11782,Weekday,11933
20230405,4,1,9542,Weekday,9594
20230405,1,1,25205,Weekday,24701
20230405,7,2,12885,Weekday,13477
20230405,6,2,7361,Weekday,7514
20230406,3,1,9081,Weekday,9513
20230406,4,1,8383,Weekday,8722
20230406,5,2,8272,Weekday,8503
20230406,7,2,14063,Weekday,13565
20230406,8,2,8474,Weekday,8880
20230406,6,2,7533,Weekday,7165
20230406,1,1,18375,Weekday,18043
20230406,2,1,17055,Weekday,16771
20230407,1,1,26238,Weekday,24988
20230407,2,1,16211,Weekday,16266
20230407,4,1,11003,Weekday,11231
20230407,3,1,10288,Weekday,10456
20230407,6,2,7237,Weekday,6978
20230407,5,2,8580,Weekday,8714
20230407,8,2,9542,Weekday,9140
20230407,7,2,12809,Weekday,13120
20230408,6,2,4702,Weekend,4540
20230408,5,2,3876,Weekend,3976
20230408,8,2,4838,Weekend,5055
20230408,7,2,8401,Weekend,8756
20230408,1,1,11164,Weekend,10822
20230408,2,1,12629,Weekend,12153
20230408,4,1,6530,Weekend,6780
20230408,3,1,7942,Weekend,7727
20230409,4,1,6440,Weekend,6143
20230409,1,1,12981,Weekend,12769
20230409,3,1,7264,Weekend,7431
20230409,5,2,3033,Weekend,2961
20230409,6,2,3051,Weekend,2978
20230409,8,2,4593,Weekend,4476
20230409,2,1,11595,Weekend,11985
20230409,7,2,8960,Weekend,9217
20230410,6,2,8178,Weekday,8400
20230410,2,1,16279,Weekday,16222
20230410,3,1,10512,Weekday,10563
20230410,5,2,5658,Weekday,5582
20230410,4,1,9615,Weekday,9646
20230410,8,2,8813,Weekday,9064
20230410,7,2,11830,Weekday,12416
20230410,1,1,17779,Weekday,16967
20230411,8,2,9135,Weekday,9552
20230411,7,2,14726,Weekday,14120
20230411,3,1,8853,Weekday,9157
20230411,4,1,11293,Weekday,11265
20230411,2,1,19091,Weekday,18546
20230411,5,2,5229,Weekday,4974
20230411,1,1,22180,Weekday,22070
20230411,6,2,7242,Weekday,6924
20230412,3,1,10672,Weekday,10337
20230412,6,2,8184,Weekday,8407
20230412,2,1,21610,Weekday,20904
20230412,8,2,9132,Weekday,9294
20230412,7,2,17623,Weekday,17582
20230412,1,1,19922,Weekday,20059
20230412,5,2,7741,Weekday,7444
20230412,4,1,11096,Weekday,11401
20230413,1,1,18901,Weekday,18553
20230413,3,1,10633,Weekday,11127
20230413,8,2,8210,Weekday,8119
20230413,2,1,20300,Weekday,19539
20230413,4,1,10115,Weekday,9689
20230413,7,2,16340,Weekday,16751
20230413,5,2,6045,Weekday,6019
20230413,6,2,6230,Weekday,6191
20230414,5,2,9256,Weekday,9530
20230414,6,2,7272,Weekday,6987
20230414,7,2,17298,Weekday,17521
20230414,1,1,21909,Weekday,21002
20230414,2,1,18714,Weekday,18510
20230414,4,1,8898,Weekday,8992
20230414,8,2,8424,Weekday,8139
20230414,3,1,12030,Weekday,11678
20230415,4,1,8167,Weekend,8158
20230415,2,1,15541,Weekend,15415
20230415,5,2,4703,Weekend,4848
20230415,6,2,4042,Weekend,4027
20230415,3,1,7604,Weekend,7238
20230415,7,2,7660,Weekend,7909
20230415,1,1,12074,Weekend,11658
20230415,8,2,4576,Weekend,4626
20230416,5,2,5488,Weekend,5458
20230416,8,2,4218,Weekend,4143
20230416,7,2,10923,Weekend,11199
20230416,6,2,4438,Weekend,4254
20230416,3,1,6916,Weekend,6859
20230416,4,1,6328,Weekend,6207
20230416,1,1,11780,Weekend,12029
20230416,2,1,12854,Weekend,13300
20230417,6,2,7868,Weekday,7512
20230417,8,2,7998,Weekday,8200
20230417,1,1,16529,Weekday,17111
20230417,5,2,6234,Weekday,6049
20230417,4,1,11416,Weekday,11944
20230417,3,1,11131,Weekday,11486
20230417,7,2,13390,Weekday,12737
20230417,2,1,19332,Weekday,18475
20230418,1,1,18888,Weekday,19454
20230418,6,2,7252,Weekday,7583
20230418,5,2,7378,Weekday,7062
20230418,8,2,9706,Weekday,9382
20230418,4,1,12519,Weekday,12022
20230418,3,1,10852,Weekday,10448
20230418,2,1,17242,Weekday,17989
20230418,7,2,17137,Weekday,17118
20230419,4,1,12309,Weekday,12896
20230419,3,1,11504,Weekday,11871
20230419,6,2,7314,Weekday,7137
20230419,5,2,8791,Weekday,8711
20230419,8,2,5891,Weekday,6072
20230419,2,1,21515,Weekday,22549
20230419,7,2,15051,Weekday,15304
20230419,1,1,19786,Weekday,19083
20230420,6,2,6986,Weekday,6716
20230420,5,2,8029,Weekday,7863
20230420,8,2,6857,Weekday,6758
20230420,7,2,14762,Weekday,14980
20230420,4,1,9925,Weekday,10043
20230420,3,1,8270,Weekday,8516
20230420,2,1,22039,Weekday,20976
20230420,1,1,19902,Weekday,19213
20230421,4,1,11397,Weekday,11375
20230421,3,1,12162,Weekday,12043
20230421,6,2,9163,Weekday,9228
20230421,2,1,24175,Weekday,23428
20230421,5,2,9265,Weekday,9668
20230421,8,2,7870,Weekday,8128
20230421,1,1,20195,Weekday,19421
20230421,7,2,13145,Weekday,12631
20230422,4,1,7935,Weekend,7643
20230422,3,1,6950,Weekend,6794
20230422,2,1,16123,Weekend,15478
20230422,1,1,12856,Weekend,13082
20230422,6,2,4681,Weekend,4906
20230422,5,2,5350,Weekend,5480
20230422,8,2,4072,Weekend,3870
20230422,7,2,8944,Weekend,8579
20230423,5,2,4098,Weekend,4295
20230423,7,2,9865,Weekend,10015
20230423,3,1,6306,Weekend,6131
20230423,2,1,13268,Weekend,13756
20230423,1,1,12035,Weekend,12343
20230423,4,1,6606,Weekend,6923
20230423,8,2,5055,Weekend,5178
20230423,6,2,4801,Weekend,4824
20230424,1,1,19126,Weekday,19057
20230424,3,1,9318,Weekday,9678
20230424,2,1,19571,Weekday,18751
20230424,7,2,14563,Weekday,14208
20230424,8,2,9099,Weekday,9548
20230424,6,2,11014,Weekday,10731
20230424,5,2,10021,Weekday,9765
20230424,4,1,10919,Weekday,10695
20230425,6,2,10056,Weekday,9777
20230425,7,2,19278,Weekday,20113
20230425,8,2,7011,Weekday,7031
20230425,5,2,6347,Weekday,6274
20230425,4,1,9378,Weekday,9363
20230425,3,1,10577,Weekday,10611
20230425,1,1,20298,Weekday,20674
20230425,2,1,14368,Weekday,14182
20230426,8,2,8332,Weekday,8277
20230426,7,2,16067,Weekday,16368
20230426,1,1,20185,Weekday,19728
20230426,3,1,10777,Weekday,10960
20230426,6,2,7485,Weekday,7825
20230426,2,1,23167,Weekday,23539
20230426,4,1,13050,Weekday,13018
20230426,5,2,10686,Weekday,10175
20230427,8,2,8961,Weekday,9221
20230427,7,2,19126,Weekday,18228
20230427,2,1,20746,Weekday,21528
20230427,6,2,7781,Weekday,8040
20230427,5,2,7435,Weekday,7760
20230427,1,1,17800,Weekday,17032
20230427,3,1,10230,Weekday,10630
20230427,4,1,11175,Weekday,10937
20230428,7,2,16937,Weekday,16914
20230428,8,2,10597,Weekday,11039
20230428,4,1,10126,Weekday,9898
20230428,3,1,12366,Weekday,12390
20230428,2,1,20491,Weekday,20914
20230428,1,1,20558,Weekday,21232
20230428,6,2,7943,Weekday,7977
20230428,5,2,8703,Weekday,8977
20230429,2,1,15660,Weekend,15840
20230429,1,1,13254,Weekend,13812
20230429,4,1,6534,Weekend,6688
20230429,3,1,5401,Weekend,5577
20230429,6,2,4681,Weekend,4467
20230429,5,2,3580,Weekend,3512
20230429,8,2,3339,Weekend,3387
20230429,7,2,8798,Weekend,8470
20230430,6,2,5268,Weekend,5303
20230430,5,2,4498,Weekend,4716
20230430,8,2,5587,Weekend,5401
20230430,7,2,7583,Weekend,7587
20230430,1,1,16003,Weekend,15930
20230430,2,1,14093,Weekend,14579
20230430,4,1,7292,Weekend,7118
20230430,3,1,7365,Weekend,7513
20230501,6,2,6982,Weekday,7138
20230501,7,2,12069,Weekday,11894
20230501,4,1,11771,Weekday,11761
20230501,3,1,11488,Weekday,11119
20230501,2,1,21361,Weekday,22052
20230501,1,1,17447,Weekday,17931
20230501,8,2,6858,Weekday,6998
20230501,5,2,7394,Weekday,7542
20230502,1,1,16703,Weekday,16978
20230502,8,2,10200,Weekday,10171
20230502,7,2,16688,Weekday,16596
20230502,2,1,18573,Weekday,19069
20230502,5,2,8087,Weekday,7716
20230502,6,2,9347,Weekday,9012
20230502,4,1,12831,Weekday,12660
20230502,3,1,12113,Weekday,11598
20230503,7,2,17081,Weekday,16294
20230503,8,2,8988,Weekday,9273
20230503,5,2,9340,Weekday,9675
20230503,6,2,7826,Weekday,7517
20230503,1,1,20574,Weekday,19960
20230503,2,1,24117,Weekday,25063
20230503,4,1,11644,Weekday,11787
20230503,3,1,8851,Weekday,8800
20230504,4,1,11274,Weekday,11349
20230504,3,1,11108,Weekday,11066
20230504,2,1,19488,Weekday,19986
20230504,6,2,8397,Weekday,8414
20230504,1,1,20616,Weekday,21179
20230504,7,2,15981,Weekday,16175
20230504,8,2,9058,Weekday,9508
20230504,5,2,9006,Weekday,8589
20230505,7,2,14890,Weekday,14689
20230505,8,2,9959,Weekday,9730
20230505,1,1,23798,Weekday,24375
20230505,2,1,24800,Weekday,25904
20230505,6,2,6638,Weekday,6656
20230505,4,1,12708,Weekday,12912
20230505,3,1,11295,Weekday,11830
20230505,5,2,10185,Weekday,9980
20230506,3,1,8304,Weekend,7944
20230506,6,2,4225,Weekend,4310
20230506,4,1,7561,Weekend,7544
20230506,2,1,14440,Weekend,13824
20230506,7,2,7976,Weekend,8343
20230506,5,2,3730,Weekend,3582
20230506,1,1,13375,Weekend,13124
20230506,8,2,5157,Weekend,4983
20230507,8,2,4798,Weekend,4971
20230507,1,1,13337,Weekend,13930
20230507,6,2,4800,Weekend,4873
20230507,4,1,6809,Weekend,7031
20230507,7,2,8810,Weekend,9072
20230507,5,2,4304,Weekend,4417
20230507,3,1,7127,Weekend,7387
20230507,2,1,14104,Weekend,14660
20230508,4,1,11827,Weekday,11577
20230508,3,1,12471,Weekday,12072
20230508,7,2,14310,Weekday,14474
20230508,2,1,30354,Weekday,31290
20230508,8,2,7824,Weekday,8030
20230508,5,2,7464,Weekday,7683
20230508,6,2,6726,Weekday,6692
20230508,1,1,19568,Weekday,20005
20230509,1,1,25787,Weekday,27035
20230509,2,1,20987,Weekday,22015
20230509,4,1,10033,Weekday,10018
20230509,3,1,12377,Weekday,11870
20230509,7,2,14258,Weekday,14740
20230509,8,2,10322,Weekday,9847
20230509,5,2,5754,Weekday,5556
20230509,6,2,8826,Weekday,8423
20230510,8,2,7540,Weekday,7563
20230510,2,1,23663,Weekday,23001
20230510,3,1,11090,Weekday,11631
20230510,4,1,12816,Weekday,12847
20230510,1,1,19195,Weekday,19667
20230510,5,2,10477,Weekday,10039
20230510,6,2,9413,Weekday,9182
20230510,7,2,16658,Weekday,16323
20230511,4,1,10949,Weekday,11300
20230511,7,2,12888,Weekday,13242
20230511,8,2,6365,Weekday,6359
20230511,5,2,9031,Weekday,9448
20230511,6,2,8725,Weekday,8755
20230511,1,1,24586,Weekday,24364
20230511,2,1,21268,Weekday,22038
20230511,3,1,11773,Weekday,12280
20230512,1,1,21427,Weekday,22202
20230512,8,2,9378,Weekday,8981
20230512,5,2,9296,Weekday,8924
20230512,4,1,10200,Weekday,10261
20230512,7,2,11614,Weekday,11071
20230512,3,1,11778,Weekday,12179
20230512,2,1,21688,Weekday,20749
20230512,6,2,7081,Weekday,6771
20230513,4,1,7019,Weekend,7358
20230513,7,2,9330,Weekend,9164
20230513,5,2,4434,Weekend,4625
20230513,6,2,5038,Weekend,4990
20230513,1,1,13312,Weekend,13933
20230513,8,2,5694,Weekend,5814
20230513,2,1,14663,Weekend,15373
20230513,3,1,6622,Weekend,6659
20230514,1,1,13712,Weekend,13851
20230514,4,1,7066,Weekend,7308
20230514,7,2,9216,Weekend,9554
20230514,5,2,4886,Weekend,4680
20230514,8,2,5692,Weekend,5727
20230514,2,1,12491,Weekend,12069
20230514,6,2,5569,Weekend,5694
20230514,3,1,5620,Weekend,5470
20230515,3,1,11720,Weekday,11525
20230515,7,2,18048,Weekday,17367
20230515,5,2,7615,Weekday,7677
20230515,6,2,8539,Weekday,8907
20230515,2,1,25633,Weekday,26263
20230515,1,1,24431,Weekday,23930
20230515,8,2,9058,Weekday,8988
20230515,4,1,9241,Weekday,8917
20230516,8,2,7703,Weekday,7537
20230516,7,2,13725,Weekday,13873
20230516,5,2,7324,Weekday,7055
20230516,6,2,9257,Weekday,9093
20230516,4,1,11294,Weekday,11481
20230516,3,1,13351,Weekday,13260
20230516,2,1,23175,Weekday,22500
20230516,1,1,22621,Weekday,23264
20230517,7,2,16683,Weekday,16723
20230517,8,2,11291,Weekday,11758
20230517,5,2,6894,Weekday,7227
20230517,6,2,7023,Weekday,7060
20230517,4,1,12577,Weekday,12956
20230517,3,1,13584,Weekday,13678
20230517,2,1,24685,Weekday,25138
20230517,1,1,19574,Weekday,19157
20230518,8,2,6625,Weekday,6551
20230518,7,2,16237,Weekday,15557
20230518,5,2,10163,Weekday,9912
20230518,6,2,7906,Weekday,8292
20230518,4,1,11173,Weekday,11651
20230518,3,1,13594,Weekday,14071
20230518,2,1,24896,Weekday,25121
20230518,1,1,23069,Weekday,23619
20230519,4,1,10881,Weekday,10638
20230519,7,2,17072,Weekday,16223
20230519,3,1,11806,Weekday,11494
20230519,6,2,9201,Weekday,8742
20230519,2,1,23160,Weekday,23387
20230519,1,1,23913,Weekday,24252
20230519,8,2,6591,Weekday,6744
20230519,5,2,9449,Weekday,9851
20230520,1,1,14997,Weekend,14578
20230520,3,1,5951,Weekend,5770
20230520,8,2,5251,Weekend,5329
20230520,6,2,4550,Weekend,4574
20230520,7,2,7574,Weekend,7350
20230520,4,1,8465,Weekend,8528
20230520,5,2,3394,Weekend,3490
20230520,2,1,14003,Weekend,13582
20230521,8,2,5301,Weekend,5238
20230521,1,1,17625,Weekend,17704
20230521,7,2,8160,Weekend,8117
20230521,2,1,13985,Weekend,14149
20230521,3,1,7463,Weekend,7284
20230521,4,1,8059,Weekend,7785
20230521,6,2,4468,Weekend,4260
20230521,5,2,5036,Weekend,5189
20230522,8,2,9883,Weekday,10073
20230522,6,2,7564,Weekday,7552
20230522,5,2,7807,Weekday,7579
20230522,7,2,15671,Weekday,16085
20230522,4,1,11965,Weekday,12491
20230522,3,1,14654,Weekday,15373
20230522,2,1,26722,Weekday,26407
20230522,1,1,21995,Weekday,22454
20230523,7,2,17105,Weekday,17163
20230523,8,2,8659,Weekday,8417
20230523,5,2,9023,Weekday,8965
20230523,6,2,9519,Weekday,9969
20230523,3,1,10891,Weekday,10510
20230523,2,1,20778,Weekday,20381
20230523,4,1,13512,Weekday,12947
20230523,1,1,19757,Weekday,19674
20230524,3,1,9849,Weekday,10120
20230524,8,2,8721,Weekday,8307
20230524,6,2,9019,Weekday,8832
20230524,5,2,8963,Weekday,8560
20230524,2,1,24077,Weekday,24669
20230524,7,2,15836,Weekday,15291
20230524,4,1,11192,Weekday,11327
20230524,1,1,17966,Weekday,17672
20230525,6,2,10807,Weekday,11018
20230525,3,1,10282,Weekday,9966
20230525,7,2,15609,Weekday,15471
20230525,8,2,7710,Weekday,7797
20230525,4,1,12680,Weekday,12064
20230525,2,1,20588,Weekday,20996
20230525,1,1,21138,Weekday,22122
20230525,5,2,10265,Weekday,9904
20230526,2,1,20486,Weekday,21464
20230526,4,1,11894,Weekday,12266
20230526,8,2,8869,Weekday,9141
20230526,5,2,11019,Weekday,10854
20230526,1,1,29032,Weekday,28996
20230526,3,1,10288,Weekday,10499
20230526,7,2,16593,Weekday,16421
20230526,6,2,9857,Weekday,10187
20230527,1,1,16654,Weekend,16075
20230527,7,2,8272,Weekend,7887
20230527,8,2,4583,Weekend,4712
20230527,4,1,8549,Weekend,8909
20230527,5,2,5992,Weekend,5771
20230527,2,1,15722,Weekend,16457
20230527,6,2,5274,Weekend,5393
20230527,3,1,6606,Weekend,6535
20230528,4,1,7233,Weekend,7240
20230528,3,1,7976,Weekend,7821
20230528,2,1,10271,Weekend,10596
20230528,6,2,4319,Weekend,4467
20230528,1,1,15953,Weekend,16111
20230528,5,2,4802,Weekend,4562
20230528,8,2,4768,Weekend,4935
20230528,7,2,7864,Weekend,7568
20230529,2,1,21774,Weekday,22534
20230529,1,1,19715,Weekday,20447
20230529,3,1,13994,Weekday,13960
20230529,4,1,10643,Weekday,10628
20230529,7,2,12120,Weekday,12561
20230529,8,2,7746,Weekday,7596
20230529,5,2,7658,Weekday,7591
20230529,6,2,7307,Weekday,7668
20230530,4,1,10521,Weekday,10783
20230530,2,1,20993,Weekday,20818
20230530,1,1,19547,Weekday,19129
20230530,3,1,10867,Weekday,10560
20230530,7,2,18368,Weekday,18711
20230530,8,2,7560,Weekday,7799
20230530,5,2,6200,Weekday,6084
20230530,6,2,9995,Weekday,9532
20230531,2,1,25242,Weekday,25568
20230531,1,1,20632,Weekday,19683
20230531,7,2,19212,Weekday,18442
20230531,8,2,8471,Weekday,8650
20230531,5,2,8114,Weekday,8396
20230531,6,2,9133,Weekday,9057
20230531,4,1,11692,Weekday,12013
20230531,3,1,10232,Weekday,10187
20230601,8,2,8270,Weekday,8330
20230601,5,2,7398,Weekday,7405
20230601,6,2,8240,Weekday,8178
20230601,4,1,12702,Weekday,12958
20230601,2,1,22078,Weekday,21320
20230601,1,1,24424,Weekday,23828
20230601,7,2,16332,Weekday,15717
20230601,3,1,11533,Weekday,11554
20230602,7,2,14440,Weekday,14521
20230602,4,1,9219,Weekday,9438
20230602,3,1,12316,Weekday,12310
20230602,2,1,21319,Weekday,21451
20230602,8,2,7802,Weekday,7430
20230602,1,1,23988,Weekday,22857
20230602,5,2,7878,Weekday,7665
20230602,6,2,6612,Weekday,6796
20230603,3,1,7502,Weekend,7183
20230603,1,1,15357,Weekend,14877
20230603,2,1,19035,Weekend,18685
20230603,7,2,7821,Weekend,7448
20230603,4,1,6583,Weekend,6578
20230603,8,2,4843,Weekend,4646
20230603,5,2,4534,Weekend,4458
20230603,6,2,5200,Weekend,5396
20230604,2,1,15315,Weekend,15663
20230604,1,1,12132,Weekend,11746
20230604,3,1,6106,Weekend,6021
20230604,4,1,10065,Weekend,9648
20230604,8,2,3616,Weekend,3781
20230604,7,2,8763,Weekend,9096
20230604,5,2,3884,Weekend,3771
20230604,6,2,3640,Weekend,3741
20230605,1,1,28103,Weekday,27215
20230605,3,1,12506,Weekday,12802
20230605,5,2,9347,Weekday,9314
20230605,7,2,15427,Weekday,15560
20230605,8,2,9343,Weekday,8910
20230605,2,1,22876,Weekday,23062
20230605,4,1,13911,Weekday,14097
20230605,6,2,7248,Weekday,7405
20230606,5,2,9018,Weekday,8788
20230606,7,2,14254,Weekday,14838
20230606,1,1,22157,Weekday,23062
20230606,3,1,11343,Weekday,11659
20230606,8,2,8198,Weekday,7889
20230606,4,1,11965,Weekday,12051
20230606,2,1,23610,Weekday,24764
20230606,6,2,8822,Weekday,9215
20230607,6,2,8897,Weekday,8540
20230607,5,2,10664,Weekday,10626
20230607,8,2,9148,Weekday,8859
20230607,3,1,11995,Weekday,12191
20230607,4,1,12655,Weekday,13059
20230607,2,1,20153,Weekday,20052
20230607,1,1,17822,Weekday,18110
20230607,7,2,16623,Weekday,16630
20230608,5,2,7294,Weekday,7554
20230608,6,2,8329,Weekday,8083
20230608,7,2,17652,Weekday,16946
20230608,4,1,11603,Weekday,12148
20230608,3,1,14398,Weekday,14687
20230608,2,1,23443,Weekday,23501
20230608,1,1,20187,Weekday,20330
20230608,8,2,7007,Weekday,7281
20230609,4,1,13640,Weekday,13476
20230609,3,1,13072,Weekday,12474
20230609,6,2,10012,Weekday,9557
20230609,7,2,13636,Weekday,13693
20230609,5,2,6094,Weekday,6220
20230609,2,1,19620,Weekday,19734
20230609,8,2,7627,Weekday,7608
20230609,1,1,20302,Weekday,20956
20230610,6,2,4597,Weekend,4485
20230610,8,2,3935,Weekend,3962
20230610,5,2,6388,Weekend,6590
20230610,3,1,7296,Weekend,7342
20230610,4,1,7630,Weekend,7445
20230610,2,1,18025,Weekend,17912
20230610,1,1,14167,Weekend,14379
20230610,7,2,8816,Weekend,8724
20230611,3,1,8170,Weekend,8043
20230611,4,1,8752,Weekend,8809
20230611,2,1,13240,Weekend,13003
20230611,1,1,15795,Weekend,15114
20230611,6,2,5242,Weekend,5176
20230611,5,2,4824,Weekend,5056
20230611,8,2,5657,Weekend,5490
20230611,7,2,8277,Weekend,8147
20230612,3,1,10973,Weekday,11465
20230612,4,1,13254,Weekday,13068
20230612,2,1,20541,Weekday,21071
20230612,1,1,23862,Weekday,22749
20230612,6,2,7619,Weekday,7484
20230612,5,2,8949,Weekday,9329
20230612,8,2,8050,Weekday,8004
20230612,7,2,13784,Weekday,13308
20230613,8,2,6075,Weekday,6142
20230613,7,2,18357,Weekday,18574
20230613,4,1,11320,Weekday,10756
20230613,3,1,12774,Weekday,13048
20230613,2,1,21390,Weekday,20966
20230613,1,1,23644,Weekday,24170
20230613,6,2,8808,Weekday,8995
20230613,5,2,6724,Weekday,6689
20230614,6,2,7952,Weekday,7844
20230614,5,2,8989,Weekday,8591
20230614,8,2,8088,Weekday,8089
20230614,7,2,17359,Weekday,17083
20230614,3,1,11332,Weekday,11341
20230614,4,1,11928,Weekday,11846
20230614,2,1,22767,Weekday,22117
20230614,1,1,25594,Weekday,25964
20230615,4,1,10748,Weekday,10939
20230615,2,1,19107,Weekday,19430
20230615,1,1,27104,Weekday,28256
20230615,6,2,9788,Weekday,9714
20230615,5,2,8949,Weekday,8605
20230615,3,1,13030,Weekday,13155
20230615,8,2,8178,Weekday,7870
20230615,7,2,11852,Weekday,11298
20230616,4,1,10837,Weekday,10356
20230616,3,1,11366,Weekday,10896
20230616,2,1,23761,Weekday,22624
20230616,1,1,23476,Weekday,23495
20230616,6,2,11724,Weekday,11929
20230616,5,2,8224,Weekday,7862
20230616,8,2,9980,Weekday,10234
20230616,7,2,12454,Weekday,12303
20230617,6,2,4298,Weekend,4261
20230617,5,2,4223,Weekend,4071
20230617,4,1,7695,Weekend,7863
20230617,3,1,7082,Weekend,7334
20230617,2,1,13277,Weekend,12786
20230617,1,1,15660,Weekend,15492
20230617,8,2,4026,Weekend,3963
20230617,7,2,7251,Weekend,7068
20230618,4,1,8112,Weekend,8508
20230618,3,1,8223,Weekend,8294
20230618,2,1,15375,Weekend,14704
20230618,1,1,14746,Weekend,15339
20230618,6,2,5623,Weekend,5556
20230618,7,2,9742,Weekend,10002
20230618,8,2,3871,Weekend,3997
20230618,5,2,4199,Weekend,4371
20230619,4,1,15726,Weekday,15914
20230619,3,1,11735,Weekday,11384
20230619,2,1,21660,Weekday,21197
20230619,1,1,18273,Weekday,18970
20230619,6,2,10405,Weekday,10744
20230619,7,2,15292,Weekday,14851
20230619,8,2,8861,Weekday,8511
20230619,5,2,8458,Weekday,8114
20230620,3,1,12515,Weekday,12828
20230620,2,1,19959,Weekday,19043
20230620,7,2,20404,Weekday,20085
20230620,1,1,23595,Weekday,23314
20230620,8,2,8593,Weekday,8500
20230620,5,2,8431,Weekday,8136
20230620,6,2,6854,Weekday,7084
20230620,4,1,8028,Weekday,7785
20230621,1,1,20691,Weekday,21066
